incident_id,incident_date,matched_company,ticker,CIK,listing_status,role,severity_tier,severity_source,disclosure_code,code_confidence,accounting_filing_item,accounting_booked_impact,evidence,rationale,title
278,2022-08-07,"Meta Platforms, Inc.",META,1326801,LISTED,both,T1-limited,rubric,T3,high,,,"efts q='BlenderBot' &ciks=1326801 = ZERO HITS. FY2022 10-K discloses generative-AI risk ('develop new product features using generative AI ... may result in ... litigation, ethical concerns'); FY2023 10-K lists 'harmful or illegal content, ... bias, discrimination, toxicity'. BlenderBot 3's antisemi",Generative-AI harmful-output risk language present; the specific BlenderBot incident is not disclosed. T3.,Meta’s BlenderBot 3 Chatbot Demo Made Offensive Antisemitic Comments
275,2020-06-11,"Meta Platforms, Inc.",META,1326801,LISTED,both,T1-limited,rubric,T3,high,,,FY2020 10-K carries reliance-on-AI content-review and objectionable-content (nudity/enforcement) risk language. No filing references the erroneous ban of the 1890s Aboriginal-slavery photo.,Automated over-removal (historical nudity) captured only by family-level content-moderation risk language; event not named. T3.,Facebook’s Moderation Algorithm Banned Users for Historical Evidence of Slavery
285,2022-07-18,Alphabet Inc.,GOOGL,1652044,LISTED,both,T1-limited,rubric,T3,high,,,"Window 2022-07-18 to 2023-07-18. In-window FY2022 10-K (goog-20221231.htm, filed 2023-02-03) carries AI/ML ethical/content risk language; in-window FY2023 10-K edge. Google Lens offensive mistranslation is an ML accuracy/quality harm within the AI/ML content family. Not named; no litigation.",ML mistranslation covered by generic AI/ML accuracy/content risk language; event not named.,Google Lens’s Camera-Based Translation Feature Provided an Offensive Mistranslation of a Book Title in Korean
293,2022-06-03,General Motors Company,GM,1467858,PARENT,both,T1-limited,rubric,T3,medium,,,"The June-3-2022 Cruise-vs-Prius intersection collision (minor injuries) led to a Sept-2022 Cruise voluntary software recall of ~80 AVs. Neither the crash nor that recall is separately named in GM's FY2022 10-K (0001467858-23-000029, 2023-01-31); efts 'recall' in the FY2022 window flags only the rout","Immaterial minor-injury collision and small voluntary Cruise software recall not separately disclosed as legal proceedings; captured only by family-level AV risk language (T3, medium given the recall could conceivably sit in an undisclosed contingencies line).",Cruise’s Self-Driving Car Involved in a Multiple-Injury Collision at an San Francisco Intersection
347,2021-05-06,Alphabet Inc.,GOOGL,1652044,PARENT,both,T1-limited,rubric,T3,medium,,,"Window 2021-05-06 to 2022-05-06. In-window FY2021 10-K (0001652044-22-000019, filed 2022-02-02) continues the AI/ML ethical/technological-challenges risk factor; Alphabet also carries Other Bets/Waymo autonomous-technology risk language. Waymo driving away from support crew is an AV autonomy-reliabi",Waymo AV autonomy incident covered by generic AI/ML + Other Bets technological risk language; event not named.,"Waymo Self-Driving Taxi Reportedly Behaved Unexpectedly, Driving away from Support Crew"
350,2022-09-13,Serve Robotics Inc.,SERV,1832483,LISTED,both,T1-limited,rubric,T4,low,,,Serve Robotics private (pre-Oct-2023 IPO) at incident date 2022-09; no in-window SEC filings exist.,Not a reporting company during the window -> no disclosure possible; T4. CIK corrected to 1832483.,Delivery Robot Rolled Through Crime Scene
291,2021-05-28,"Tesla, Inc.",TSLA,1318605,LISTED,both,T1-limited,rubric,T3,medium,,,"The California DMV false-advertising action over Autopilot/FSD marketing is NOT disclosed as such: efts 'Department of Motor Vehicles' and 'false advertising' return only 2010-2012 dealership-era filings. However, the FY2022 10-K risk factors add generic 'regulatory scrutiny arising from or related ","The specific CA-DMV regulatory proceeding is not disclosed in filings, so not T2; only generic Autopilot/FSD marketing-misrepresentation risk language of the same family is present = T3. Medium confidence because the contingencies note could not be fully retrieved (long-doc truncation), but negative",Tesla Allegedly Misled Customers about Autopilot and FSD Capabilities
292,2021-09-01,Apple Inc.,AAPL,320193,LISTED,both,T1-limited,rubric,T4,high,,,"For the 2021-09-01 Apple autonomous-vehicle test-drive incident, the in-window 10-K is Apple FY2021 (filed 2021-10-29). Full-text search confirms no 'artificial intelligence' or 'machine learning' language in Apple 10-Ks until FY2023, so no same-family AI risk language exists in the in-window filing",No AI-family risk language in the in-window 10-K and no legal/event disclosure of the AV test-drive incident. T4.,Apple’s AVs Reportedly Struggled to Navigate Streets in Silicon Valley Test Drives
318,2021-01-13,"Meta Platforms, Inc.",META,1326801,LISTED,both,T1-limited,rubric,T3,high,,,"In-window annual is FY2020 10-K (fb-20201231.htm); it carries advertising, recommendation, and content-enforcement risk language. No filing references gun/military-gear ad recommendations continuing after the post-Capitol pause.",Ad-recommendation enforcement gap captured only by family-level advertising/recommendation risk language; event not named. T3.,Facebook Recommended Military Gear Ads Despite Pause on Weapons Accessories Ads
319,2019-12-29,"Tesla, Inc.",TSLA,1318605,LISTED,both,T3-severe,rubric,T3,high,,,"Window (2019-12 to 2020-12) includes FY2019 10-K (0001564590-20-004475). Indiana Autopilot crash into a parked fire truck; a constituent of NHTSA's later stationary-emergency-vehicle inquiry, but 'first responder' returns no in-window filing and the crash is not named.",Neither the crash nor the (later) NHTSA first-responder/stationary-vehicle investigation is disclosed in-window; only generic Autopilot risk language = T3.,Tesla on Autopilot Fatally Crashed into Parked Fire Truck in Indiana
305,2019-02-01,Alphabet Inc.,GOOGL,1652044,PARENT,both,T1-limited,rubric,T3,high,,,"Window 2019-02-01 to 2020-02-01. In-window FY2018 10-K (0001652044-19-000004, filed 2019-02-05) carries AI/ML ethical/brand risk language; FY2019 10-K (0001652044-20-000008, edge) continues it. YouTube's recommendation algorithm driving misinformation is squarely within the 'AI/ML raise ethical chal",Recommendation-algorithm harm covered by generic AI/ML risk factor; event not named; no legal proceeding disclosed.,YouTube’s Recommendation Algorithm Allegedly Promoted Climate Misinformation Content
282,2020-10-03,"Meta Platforms, Inc.",META,1326801,LISTED,both,T1-limited,rubric,T3,high,,,FY2020 10-K carries reliance-on-AI content-review and objectionable/sexual-content-enforcement risk language. No filing references the onion-ad misclassification as sexual content.,Automated ad-moderation false-positive captured only by family-level content-moderation risk language; event not named. T3.,Facebook’s Algorithm Mistook an Advertisement of Onions as Sexual Suggestive Content
313,2022-08-25,"Meta Platforms, Inc.",META,1326801,LISTED,both,T2-moderate,CSET,T3,high,,,"efts q='BlenderBot' = ZERO HITS. Same generative-AI risk language as incident 278 (FY2022/FY2023 10-Ks: 'toxicity', 'defamatory or harmful content'). BlenderBot 3 labeling a Dutch politician a 'terrorist' is not named.",Generative-AI defamatory/harmful-output risk language present; specific event not disclosed. T3.,BlenderBot 3 Cited Dutch Politician as a Terrorist
333,2021-03-17,"Tesla, Inc.",TSLA,1318605,LISTED,both,T3-severe,rubric,T3,high,,,"Window (2021-03 to 2022-03) includes FY2020 10-K (2021-02) and FY2021 10-K (2022-02). Michigan Autopilot crash into a parked police car; constituent of NHTSA first-responder inquiry, but 'first responder' returns no in-window filing and the crash is not named.",Neither the crash nor the NHTSA first-responder investigation is disclosed in-window; generic Autopilot risk language only = T3.,Tesla on Autopilot Crashed Parked Michigan Police Car on Interstate
304,2021-11-03,"Tesla, Inc.",TSLA,1318605,LISTED,both,T3-severe,rubric,T3,high,,,"Window (2021-11 to 2022-11) includes FY2021 10-K (2022-02) and 2022 10-Qs with Autopilot/FSD crash and product-liability risk language. The Brea, California FSD wrong-lane collision is not named in any filing.",Individual FSD collision not disclosed; generic same-family risk language only = T3.,Tesla on FSD Reportedly Drove into the Wrong Lane in California
331,2020-08-05,"Meta Platforms, Inc.",META,1326801,PARENT,both,T1-limited,rubric,T3,high,,,FY2020 10-K carries ranking/recommendation-algorithm risk language (News Feed ranking) and content-integrity risk language. No filing references the Instagram related-hashtags bug affecting political hashtags.,Instagram recommendation-algorithm bug captured only by family-level ranking/recommendation risk language; event not named. T3.,Bug in Instagram’s “Related Hashtags” Algorithm Allegedly Caused Disproportionate Treatment of Political Hashtags
337,2021-04-17,"Tesla, Inc.",TSLA,1318605,LISTED,both,T1-limited,rubric,T3,high,,,"Window (2021-04 to 2022-04) includes FY2020 10-K (2021-02) and FY2021 10-K (2022-02) with Autopilot/driver-assist crash risk language. The Spring, Texas Model S fatal crash (two killed) is not named in any filing.",Fatal driver-assist crash not individually disclosed; generic same-family risk language only = T3.,"Tesla Model S on ACC Crashed into Tree in Texas, Killing Two People"
348,2020-11-01,Alphabet Inc.,GOOGL,1652044,PARENT,both,T1-limited,rubric,T3,high,,,"Window 2020-11-01 to 2021-11-01. In-window FY2020 10-K (goog-20201231.htm, filed 2021-02-03) carries the AI/ML ethical/brand risk factor. YouTube recommendation allegedly pushing election-fraud content fits the recommendation/content-algorithm risk family. Not named; 'recommendation' full-text hits ",Recommendation-algorithm harm covered by generic AI/ML risk language; event not named.,YouTube Recommendation Reportedly Pushed Election Fraud Content to Skeptics Disproportionately
311,2020-05-02,Alphabet Inc.,GOOGL,1652044,PARENT,both,T1-limited,rubric,T3,high,,,"Window 2020-05-02 to 2021-05-02. In-window FY2020 10-K (0001652044-21-000010, goog-20201231.htm, filed 2021-02-03) carries the AI/ML ethical/brand risk factor. Auto-moderation false-positive (banning a conference) is within the AI content-moderation risk family. No specific disclosure; Legal Matters",Automated-moderation error covered by generic AI/ML risk language; event not named.,YouTube Auto-Moderation Mistakenly Banned Women of Sex Tech Conference
317,2020-03-17,"Meta Platforms, Inc.",META,1326801,LISTED,both,T1-limited,rubric,T3,high,,,FY2020 10-K (fb-20201231.htm) explicitly ties automated moderation to COVID-19 and remote-work AI reliance: 'the necessity to rely more heavily on artificial intelligence to perform tasks'; 'negative publicity in connection with our handling of misinformation... including in connection with the COVI,Anti-spam false-positive on COVID posts captured squarely by the family-level COVID/AI-reliance risk language; specific bug not named. T3.,Bug in Facebook’s Anti-Spam Filter Allegedly Blocked Legitimate Posts about COVID-19
303,2022-08-21,Alphabet Inc.,GOOGL,1652044,LISTED,both,T1-limited,rubric,T3,medium,,,"Window 2022-08-21 to 2023-08-21. In-window FY2022 10-K (goog-20221231.htm, filed 2023-02-03) carries AI/ML ethical/technological risk language; FY2023 10-K edge. Automated CSAM-detection false-positive (wrongly flagging a parent's photo) is an AI-classifier error with account/legal consequences to t",AI CSAM-classifier false-positive covered by generic AI/ML risk language; event not named; no disclosed legal proceeding.,Google’s Automated Child Abuse Detection Wrongfully Flagged a Parent’s Naked Photo of His Child
343,2021-07-11,"Meta Platforms, Inc.",META,1326801,LISTED,both,T1-limited,rubric,T3,high,,,FY2020 10-K (in-window) and FY2021 10-K carry reliance-on-AI content-review and hate-speech/harassment/objectionable-content risk language. No filing references the failure to proactively remove racist abuse of Black footballers.,Reactive hate-speech moderation failure captured only by family-level content-moderation risk language; event not named. T3.,"Facebook, Instagram, and Twitter Failed to Proactively Remove Targeted Racist Remarks via Automated Systems"
281,2019-02-04,Alphabet Inc.,GOOGL,1652044,PARENT,both,T2-moderate,CSET,T3,high,,,"Window 2019-02-04 to 2020-02-04. In-window FY2018 10-K (filed 2019-02-05) and FY2019 10-K (filed 2020-02-04, edge) carry AI/ML ethical/brand risk language. Content-moderation algorithm failing to remove suicide/self-harm content sits within the AI/ML technological-and-content-quality risk family. No",Moderation-algorithm failure covered by generic AI/ML content risk language; event not named; no disclosed litigation.,YouTube's Algorithms Failed to Remove Violating Content Related to Suicide and Self-Harm
